event_id,latitude,longitude,elevation,slope,aspect,curvature,terrain_ruggedness,data_source,data_quality
COOLR-SYN-0299,24.574482,94.558584,1621.5,24.91,189.08,-0.0019,35.3,dem_synthetic,simulated
COOLR-SYN-0300,27.187486,95.428805,1703.8,34.42,175.49,0.0467,121.84,dem_synthetic,simulated
COOLR-SYN-0301,27.342316,88.450644,2135.1,29.34,320.72,0.0188,22.01,dem_synthetic,simulated
COOLR-SYN-0302,25.435139,90.824019,1801.1,33.97,86.43,0.0292,4.23,dem_synthetic,simulated
COOLR-SYN-0303,23.204291,91.574376,565.0,17.93,294.86,0.0476,7.58,dem_synthetic,simulated
COOLR-SYN-0304,23.777903,92.381941,1681.6,35.22,18.45,-0.0349,32.75,dem_synthetic,simulated
COOLR-SYN-0305,25.967915,94.580375,2554.6,47.16,353.72,0.0488,38.73,dem_synthetic,simulated
COOLR-SYN-0306,27.27077,95.117443,3418.8,46.29,216.83,0.0004,74.77,dem_synthetic,simulated
COOLR-SYN-0307,25.7495,90.317919,2116.6,36.23,136.28,0.0368,303.55,dem_synthetic,simulated
COOLR-SYN-0308,23.016363,92.941479,50.0,25.67,271.47,0.0235,52.15,dem_synthetic,simulated
COOLR-SYN-0309,25.826465,93.662573,2677.5,29.4,123.68,0.0735,88.17,dem_synthetic,simulated
COOLR-SYN-0310,25.641322,90.168945,1552.6,36.97,92.83,-0.0319,94.77,dem_synthetic,simulated
COOLR-SYN-0311,23.654445,91.298248,1572.3,30.72,48.28,0.0264,123.12,dem_synthetic,simulated
COOLR-SYN-0312,23.555735,92.521431,923.9,13.44,66.72,-0.0228,100.89,dem_synthetic,simulated
COOLR-SYN-0313,24.644979,93.995233,120.2,35.59,304.85,0.0021,6.52,dem_synthetic,simulated
COOLR-SYN-0314,23.827505,91.03932,1607.2,26.65,336.63,0.1447,14.52,dem_synthetic,simulated
COOLR-SYN-0315,25.330724,91.905191,2432.1,38.09,12.22,-0.0942,72.08,dem_synthetic,simulated
COOLR-SYN-0316,25.741899,90.567386,1394.7,27.61,304.95,0.0133,39.33,dem_synthetic,simulated
COOLR-SYN-0317,27.329616,88.544822,2089.0,34.0,112.58,-0.0967,27.28,dem_synthetic,simulated
COOLR-SYN-0318,27.035168,88.72249,1835.9,34.35,45.0,-0.1242,34.57,dem_synthetic,simulated
COOLR-SYN-0319,26.158609,94.708144,1659.6,35.7,79.92,0.0033,37.24,dem_synthetic,simulated
COOLR-SYN-0320,26.216808,93.717887,2343.4,30.87,170.66,-0.0931,141.79,dem_synthetic,simulated
COOLR-SYN-0321,26.557365,94.131514,2157.0,22.45,186.86,-0.0579,7.84,dem_synthetic,simulated
COOLR-SYN-0322,25.68813,91.063047,2526.3,51.9,283.21,0.0805,5.96,dem_synthetic,simulated
COOLR-SYN-0323,23.267773,91.684018,1030.5,31.4,343.46,0.0013,51.43,dem_synthetic,simulated
COOLR-SYN-0324,27.038591,88.508561,2214.2,24.06,74.18,0.0253,64.44,dem_synthetic,simulated
COOLR-SYN-0325,27.590838,95.170021,1886.9,44.42,18.26,0.0069,0.1,dem_synthetic,simulated
COOLR-SYN-0326,25.767669,92.542221,1795.5,35.47,347.39,-0.0504,43.36,dem_synthetic,simulated
COOLR-SYN-0327,25.197325,94.285731,2004.0,38.74,33.51,0.1107,54.21,dem_synthetic,simulated
COOLR-SYN-0328,25.264477,94.104665,1920.6,31.55,216.75,0.0283,263.04,dem_synthetic,simulated
COOLR-SYN-0329,25.34904,91.882164,958.2,33.04,187.09,-0.0154,30.84,dem_synthetic,simulated
COOLR-SYN-0330,25.86254,90.521496,1207.9,30.42,337.58,-0.0115,45.03,dem_synthetic,simulated
COOLR-SYN-0331,23.426179,92.650241,293.2,25.79,67.98,0.0915,152.24,dem_synthetic,simulated
COOLR-SYN-0332,26.278165,94.186606,1889.9,43.32,261.04,0.072,37.61,dem_synthetic,simulated
COOLR-SYN-0333,27.240682,93.282786,3165.3,41.1,94.03,-0.004,40.58,dem_synthetic,simulated
COOLR-SYN-0334,23.914963,91.031509,1721.0,22.26,266.67,0.0291,48.9,dem_synthetic,simulated
COOLR-SYN-0335,27.193126,88.364493,2882.9,22.13,175.79,-0.0205,25.38,dem_synthetic,simulated
COOLR-SYN-0336,26.630806,92.585235,2882.4,31.67,239.86,0.0222,25.98,dem_synthetic,simulated
COOLR-SYN-0337,26.589509,94.112975,2380.1,34.04,246.95,0.0028,21.64,dem_synthetic,simulated
COOLR-SYN-0338,25.896607,94.196367,2298.1,36.92,91.37,0.0184,5.27,dem_synthetic,simulated
COOLR-SYN-0339,25.076033,94.032156,1475.6,32.63,67.98,0.0278,83.03,dem_synthetic,simulated
COOLR-SYN-0340,25.636758,90.196353,1260.6,49.08,264.24,-0.044,45.1,dem_synthetic,simulated
COOLR-SYN-0341,27.36873,88.535613,2424.0,42.98,61.48,-0.0106,18.85,dem_synthetic,simulated
COOLR-SYN-0342,23.011329,93.096156,1055.7,26.47,144.02,-0.0423,25.04,dem_synthetic,simulated
COOLR-SYN-0343,23.644984,92.928216,1154.8,14.12,169.9,-0.0612,113.68,dem_synthetic,simulated
COOLR-SYN-0344,24.745738,94.383847,1030.0,21.79,180.09,-0.0426,48.37,dem_synthetic,simulated
COOLR-SYN-0345,26.237549,93.75698,1715.1,33.38,356.19,-0.0339,145.44,dem_synthetic,simulated
COOLR-SYN-0346,23.427275,92.819983,1317.6,25.73,95.37,-0.0077,90.76,dem_synthetic,simulated
COOLR-SYN-0347,25.65353,90.39576,2172.4,39.96,42.65,0.0137,129.53,dem_synthetic,simulated
COOLR-SYN-0348,23.969086,91.212328,452.1,29.44,119.72,0.0641,10.09,dem_synthetic,simulated
COOLR-SYN-0349,27.334177,88.163037,2676.8,36.9,267.58,-0.0897,17.26,dem_synthetic,simulated
COOLR-SYN-0350,28.032464,94.635195,3559.8,43.14,229.81,-0.0309,127.05,dem_synthetic,simulated
COOLR-SYN-0351,23.204374,91.840291,990.3,28.21,182.6,-0.0334,18.3,dem_synthetic,simulated
COOLR-SYN-0352,26.147572,94.579899,977.2,48.6,346.8,0.0687,30.54,dem_synthetic,simulated
COOLR-SYN-0353,23.565285,91.128566,1043.7,35.35,56.8,-0.0319,27.8,dem_synthetic,simulated
COOLR-SYN-0354,26.181694,92.831952,1125.0,19.78,222.47,-0.0701,21.27,dem_synthetic,simulated
COOLR-SYN-0355,27.183275,93.008145,2992.8,38.79,280.87,0.0467,53.55,dem_synthetic,simulated
COOLR-SYN-0356,26.307376,93.778406,1995.2,21.66,332.94,0.0318,21.76,dem_synthetic,simulated
COOLR-SYN-0357,23.725361,91.327159,405.1,28.47,54.05,-0.0162,61.25,dem_synthetic,simulated
COOLR-SYN-0358,23.805017,91.21718,832.6,11.98,315.17,-0.0125,77.75,dem_synthetic,simulated
COOLR-SYN-0359,25.911437,94.658203,2019.0,50.18,359.04,-0.0509,168.52,dem_synthetic,simulated
COOLR-SYN-0360,23.101828,92.659419,514.0,25.29,113.19,-0.0116,1.78,dem_synthetic,simulated
COOLR-SYN-0361,25.136944,93.842672,611.8,30.38,10.24,-0.013,33.94,dem_synthetic,simulated
COOLR-SYN-0362,26.068949,94.559202,3147.5,33.56,228.96,0.0125,216.06,dem_synthetic,simulated
COOLR-SYN-0363,27.426557,88.323191,2886.4,32.21,24.42,-0.0529,18.5,dem_synthetic,simulated
COOLR-SYN-0364,27.517955,95.094257,3131.9,41.41,354.36,0.1068,29.9,dem_synthetic,simulated
COOLR-SYN-0365,25.193458,93.869163,1690.8,12.21,195.79,0.0485,64.92,dem_synthetic,simulated
COOLR-SYN-0366,24.607165,93.823423,1503.3,36.17,12.61,-0.0015,10.13,dem_synthetic,simulated
COOLR-SYN-0367,25.057259,92.102333,1414.6,28.32,121.42,0.0941,106.14,dem_synthetic,simulated
COOLR-SYN-0368,26.588308,94.036104,2417.1,34.95,247.29,0.0751,39.9,dem_synthetic,simulated
COOLR-SYN-0369,26.472068,94.100679,1883.9,39.36,54.31,0.0267,65.52,dem_synthetic,simulated
COOLR-SYN-0370,25.149052,91.238878,1675.4,32.52,188.33,0.0182,25.76,dem_synthetic,simulated
COOLR-SYN-0371,23.7858,91.035676,358.0,40.8,55.17,-0.0176,11.33,dem_synthetic,simulated
COOLR-SYN-0372,27.329449,88.69662,2452.5,29.3,324.91,-0.0256,50.24,dem_synthetic,simulated
COOLR-SYN-0373,27.708692,88.330062,4250.6,38.88,34.71,0.0274,46.63,dem_synthetic,simulated
COOLR-SYN-0374,25.120036,91.368336,1880.9,27.76,219.56,-0.0906,105.75,dem_synthetic,simulated
COOLR-SYN-0375,25.212274,93.847802,1041.2,29.97,44.94,-0.0069,103.7,dem_synthetic,simulated
COOLR-SYN-0376,26.491056,94.541312,1823.9,43.93,26.41,-0.0564,12.76,dem_synthetic,simulated
COOLR-SYN-0377,23.852251,92.441076,1171.2,19.17,251.65,-0.036,7.99,dem_synthetic,simulated
COOLR-SYN-0378,23.491109,92.513273,201.6,35.96,133.76,-0.0112,163.6,dem_synthetic,simulated
COOLR-SYN-0379,27.506916,92.033154,2148.2,43.32,40.94,-0.0523,58.17,dem_synthetic,simulated
COOLR-SYN-0380,25.639007,92.449569,2450.2,35.62,296.57,0.0059,1.0,dem_synthetic,simulated
COOLR-SYN-0381,27.605003,91.7562,3109.2,47.7,155.27,0.0806,9.12,dem_synthetic,simulated
COOLR-SYN-0382,25.446489,92.947694,1386.6,43.64,131.87,-0.0496,48.85,dem_synthetic,simulated
COOLR-SYN-0383,26.370458,94.231615,1570.1,27.3,286.81,0.0818,36.07,dem_synthetic,simulated
COOLR-SYN-0384,24.751217,94.432181,723.4,15.34,138.08,0.0248,148.91,dem_synthetic,simulated
COOLR-SYN-0385,26.569519,93.927218,1948.6,30.92,117.79,0.0462,137.3,dem_synthetic,simulated
COOLR-SYN-0386,25.441562,90.457033,1608.8,22.37,225.71,-0.0842,235.75,dem_synthetic,simulated
COOLR-SYN-0387,25.237342,94.37202,1515.0,25.12,73.49,-0.0111,4.35,dem_synthetic,simulated
COOLR-SYN-0388,26.560779,94.443532,2098.4,35.55,313.63,0.0195,191.94,dem_synthetic,simulated
COOLR-SYN-0389,26.185608,94.578075,1095.9,48.82,197.68,-0.0154,107.19,dem_synthetic,simulated
COOLR-SYN-0390,26.532628,94.53688,2523.9,34.55,166.31,-0.0738,185.58,dem_synthetic,simulated
COOLR-SYN-0391,27.873862,91.917674,2912.8,32.23,122.93,-0.0902,153.55,dem_synthetic,simulated
COOLR-SYN-0392,27.580967,91.738933,1285.6,43.98,307.51,-0.0687,346.85,dem_synthetic,simulated
COOLR-SYN-0393,23.755369,91.332443,461.7,21.22,167.36,-0.0308,20.85,dem_synthetic,simulated
COOLR-SYN-0394,26.027049,94.854326,2356.2,16.47,93.24,-0.0227,87.45,dem_synthetic,simulated
COOLR-SYN-0395,25.264346,91.596465,1192.9,36.13,269.63,-0.0254,9.36,dem_synthetic,simulated
COOLR-SYN-0396,23.170667,92.56145,291.7,22.08,207.22,-0.0493,69.01,dem_synthetic,simulated
COOLR-SYN-0397,27.109436,94.927682,2550.3,28.68,322.71,0.0467,53.12,dem_synthetic,simulated
COOLR-SYN-0398,26.709383,92.988275,1405.1,29.19,13.8,0.0006,12.49,dem_synthetic,simulated
COOLR-SYN-0399,27.586511,88.793293,3126.8,47.55,191.2,0.0145,175.8,dem_synthetic,simulated
COOLR-SYN-0400,25.039514,92.399086,2431.0,43.64,146.98,-0.0248,17.88,dem_synthetic,simulated
COOLR-SYN-0401,25.660488,92.819329,1246.7,34.36,334.97,-0.0746,25.5,dem_synthetic,simulated
COOLR-SYN-0402,25.697971,91.442798,2057.1,30.07,231.67,-0.0437,42.96,dem_synthetic,simulated
COOLR-SYN-0403,23.311937,92.70442,428.5,24.78,286.29,0.0061,177.96,dem_synthetic,simulated
COOLR-SYN-0404,25.457742,91.389196,2511.5,30.03,121.9,-0.0329,110.35,dem_synthetic,simulated
COOLR-SYN-0405,22.794008,92.710896,317.9,15.55,94.98,0.0155,3.14,dem_synthetic,simulated
COOLR-SYN-0406,27.722245,91.733169,3348.3,38.04,288.98,-0.0636,55.25,dem_synthetic,simulated
COOLR-SYN-0407,24.948219,94.026896,928.9,17.65,89.07,0.0219,9.06,dem_synthetic,simulated
COOLR-SYN-0408,25.926748,90.514395,2056.2,25.35,356.51,0.0025,22.95,dem_synthetic,simulated
COOLR-SYN-0409,24.708345,93.642326,532.5,35.15,249.32,-0.0764,47.0,dem_synthetic,simulated
COOLR-SYN-0410,23.917037,92.773283,652.4,26.45,173.5,-0.03,67.11,dem_synthetic,simulated
COOLR-SYN-0411,23.126416,92.54227,1053.3,30.34,237.33,0.0166,27.07,dem_synthetic,simulated
COOLR-SYN-0412,25.206105,91.888713,2129.8,40.01,63.91,-0.0038,19.16,dem_synthetic,simulated
COOLR-SYN-0413,27.161993,92.924412,3082.0,31.25,27.07,0.0205,15.5,dem_synthetic,simulated
COOLR-SYN-0414,25.682166,91.216671,1587.0,47.06,6.56,-0.0484,51.72,dem_synthetic,simulated
COOLR-SYN-0415,25.542099,90.917154,2230.0,24.58,274.26,0.0142,171.84,dem_synthetic,simulated
COOLR-SYN-0416,24.369156,93.99369,1032.4,24.85,117.72,-0.0089,68.88,dem_synthetic,simulated
COOLR-SYN-0417,25.257396,90.89337,2602.4,23.95,102.05,-0.0515,43.92,dem_synthetic,simulated
COOLR-SYN-0418,27.04203,93.089913,2254.0,42.37,297.69,0.0026,105.61,dem_synthetic,simulated
COOLR-SYN-0419,26.633441,93.702834,1978.8,23.16,319.48,0.0555,91.91,dem_synthetic,simulated
COOLR-SYN-0420,26.323508,92.779415,3059.4,40.51,240.19,-0.0519,51.23,dem_synthetic,simulated
COOLR-SYN-0421,23.833152,91.201635,1136.6,12.36,203.08,-0.0508,80.6,dem_synthetic,simulated
COOLR-SYN-0422,24.788087,94.161728,1378.9,31.26,226.95,-0.0607,104.98,dem_synthetic,simulated
COOLR-SYN-0423,23.697613,91.469483,1554.4,25.96,178.93,0.0267,4.98,dem_synthetic,simulated
COOLR-SYN-0424,25.599841,91.131477,1598.5,16.72,291.82,-0.0108,23.31,dem_synthetic,simulated
COOLR-SYN-0425,26.787905,94.486683,2656.1,38.21,295.31,-0.0024,16.35,dem_synthetic,simulated
COOLR-SYN-0426,27.572122,88.360768,2088.1,36.07,38.62,0.0442,56.61,dem_synthetic,simulated
COOLR-SYN-0427,26.213622,93.917535,1587.0,15.18,143.72,-0.0126,1.79,dem_synthetic,simulated
COOLR-SYN-0428,27.875127,91.962094,2598.2,40.57,23.83,0.0262,9.63,dem_synthetic,simulated
COOLR-SYN-0429,25.273105,94.373269,1489.9,34.19,23.73,0.0526,67.82,dem_synthetic,simulated
COOLR-SYN-0430,24.33189,93.901898,560.9,36.14,128.44,0.0809,40.28,dem_synthetic,simulated
COOLR-SYN-0431,25.352625,91.669664,2578.0,29.87,171.35,0.0726,23.95,dem_synthetic,simulated
COOLR-SYN-0432,26.367147,94.037113,1724.9,37.12,126.19,0.055,55.27,dem_synthetic,simulated
COOLR-SYN-0433,24.223494,93.938192,1022.1,25.43,226.02,0.0078,89.37,dem_synthetic,simulated
COOLR-SYN-0434,28.394788,94.867647,2470.9,32.54,60.81,0.0006,97.53,dem_synthetic,simulated
COOLR-SYN-0435,25.927932,90.006111,2190.2,35.92,201.66,0.0413,3.95,dem_synthetic,simulated
COOLR-SYN-0436,27.726265,91.883381,3025.7,34.39,172.26,-0.0325,6.35,dem_synthetic,simulated
COOLR-SYN-0437,23.421764,92.982796,344.2,21.8,287.88,0.0735,124.44,dem_synthetic,simulated
COOLR-SYN-0438,25.407859,91.131603,1057.2,32.79,325.9,0.0601,336.88,dem_synthetic,simulated
COOLR-SYN-0439,27.161946,92.78918,1736.5,45.24,139.12,0.0242,70.8,dem_synthetic,simulated
COOLR-SYN-0440,25.560815,90.030035,1926.6,31.17,53.96,-0.0402,33.18,dem_synthetic,simulated
COOLR-SYN-0441,27.208221,88.29847,3246.0,36.58,101.8,-0.0309,368.1,dem_synthetic,simulated
COOLR-SYN-0442,24.315069,93.980165,1354.9,33.68,261.44,0.0765,70.31,dem_synthetic,simulated
COOLR-SYN-0443,25.695629,90.789538,1588.9,33.34,160.19,-0.0294,28.73,dem_synthetic,simulated
COOLR-SYN-0444,22.692904,92.509077,126.5,23.95,57.88,0.043,44.12,dem_synthetic,simulated
COOLR-SYN-0445,27.041215,88.822841,2892.9,32.18,202.0,-0.0555,1.6,dem_synthetic,simulated
COOLR-SYN-0446,27.707093,91.912763,2743.5,42.01,20.76,-0.0259,226.79,dem_synthetic,simulated
COOLR-SYN-0447,25.173527,92.10649,2109.2,31.22,323.54,0.0604,46.35,dem_synthetic,simulated
COOLR-SYN-0448,24.790857,94.103368,1682.2,18.98,218.72,-0.002,49.39,dem_synthetic,simulated
COOLR-SYN-0449,24.576809,94.431726,1058.9,35.7,7.99,-0.001,43.47,dem_synthetic,simulated
COOLR-SYN-0450,26.114987,94.939836,1520.6,29.74,97.83,-0.1314,16.71,dem_synthetic,simulated
COOLR-SYN-0451,26.136778,94.429648,2771.8,27.12,111.9,0.0579,136.64,dem_synthetic,simulated
COOLR-SYN-0452,23.564112,92.249158,1266.3,21.58,233.94,0.0151,3.36,dem_synthetic,simulated
COOLR-SYN-0453,25.100382,91.831161,1021.0,45.07,70.01,-0.0649,23.71,dem_synthetic,simulated
COOLR-SYN-0454,23.094255,92.755249,295.8,26.42,132.26,-0.0104,59.08,dem_synthetic,simulated
COOLR-SYN-0455,27.488989,88.643104,1879.0,42.13,278.25,0.0009,71.98,dem_synthetic,simulated
COOLR-SYN-0456,25.563703,92.692841,474.2,22.93,125.76,-0.0471,195.14,dem_synthetic,simulated
COOLR-SYN-0457,23.495224,91.402445,642.6,32.15,238.72,-0.0712,85.94,dem_synthetic,simulated
COOLR-SYN-0458,26.391438,94.267798,2125.9,27.02,217.45,-0.0188,2.43,dem_synthetic,simulated
COOLR-SYN-0459,27.595247,88.736231,3096.2,37.8,148.66,-0.031,22.11,dem_synthetic,simulated
COOLR-SYN-0460,27.846185,94.469822,3552.4,46.12,342.32,-0.0118,88.77,dem_synthetic,simulated
COOLR-SYN-0461,25.36292,91.35614,2023.2,26.1,206.06,-0.0754,129.41,dem_synthetic,simulated
COOLR-SYN-0462,25.578652,90.999086,1444.0,36.3,109.29,-0.0541,4.5,dem_synthetic,simulated
COOLR-SYN-0463,26.227247,94.266831,2411.0,18.37,314.15,-0.0261,41.72,dem_synthetic,simulated
COOLR-SYN-0464,24.431858,93.675549,607.9,29.67,291.72,-0.0097,17.92,dem_synthetic,simulated
COOLR-SYN-0465,26.372052,94.949253,2213.9,22.34,356.09,-0.0623,76.96,dem_synthetic,simulated
COOLR-SYN-0466,27.58923,91.565785,2546.3,28.69,349.22,0.0238,44.22,dem_synthetic,simulated
COOLR-SYN-0467,26.248443,94.709748,2248.6,33.74,188.83,0.0158,37.88,dem_synthetic,simulated
COOLR-SYN-0468,25.409447,92.20829,905.0,25.16,11.43,-0.0392,5.73,dem_synthetic,simulated
COOLR-SYN-0469,25.913958,90.537562,933.4,36.97,66.05,-0.0599,24.18,dem_synthetic,simulated
COOLR-SYN-0470,23.681463,91.250463,1081.2,29.48,68.14,-0.0375,48.07,dem_synthetic,simulated
COOLR-SYN-0471,25.195952,91.468073,2467.4,29.29,181.78,0.0637,39.28,dem_synthetic,simulated
COOLR-SYN-0472,26.291126,93.677818,2596.0,35.46,41.91,-0.0762,39.31,dem_synthetic,simulated
COOLR-SYN-0473,27.099095,88.635416,1514.8,39.67,49.75,0.0632,235.25,dem_synthetic,simulated
COOLR-SYN-0474,23.237129,92.438194,1628.9,22.85,95.75,0.0244,13.21,dem_synthetic,simulated
COOLR-SYN-0475,27.002656,88.280667,2619.7,35.26,223.99,0.0165,124.2,dem_synthetic,simulated
COOLR-SYN-0476,27.673435,88.576341,3471.5,33.62,110.39,-0.047,187.86,dem_synthetic,simulated
COOLR-SYN-0477,25.729285,90.014014,1819.5,35.04,171.92,-0.0778,7.59,dem_synthetic,simulated
COOLR-SYN-0478,24.587585,94.431092,1078.3,28.86,297.49,-0.0515,39.84,dem_synthetic,simulated
COOLR-SYN-0479,26.438038,94.416665,2502.7,30.97,316.75,0.0829,65.96,dem_synthetic,simulated
COOLR-SYN-0480,23.598492,91.209514,979.0,24.89,42.23,0.0093,9.72,dem_synthetic,simulated
COOLR-SYN-0481,25.641216,91.348012,2393.3,24.32,243.38,-0.0242,86.2,dem_synthetic,simulated
COOLR-SYN-0482,27.290106,88.378384,1830.4,34.14,152.7,-0.0079,24.89,dem_synthetic,simulated
COOLR-SYN-0483,26.22473,94.129387,2035.7,31.84,117.75,0.0124,67.03,dem_synthetic,simulated
COOLR-SYN-0484,25.49238,91.388356,2208.5,23.66,128.46,0.0029,90.08,dem_synthetic,simulated
COOLR-SYN-0485,23.688231,92.863766,720.8,31.1,234.86,0.0795,28.45,dem_synthetic,simulated
COOLR-SYN-0486,22.648409,92.548587,608.3,21.31,353.59,-0.0295,25.08,dem_synthetic,simulated
COOLR-SYN-0487,24.580766,94.692775,870.9,33.08,327.92,-0.0218,47.58,dem_synthetic,simulated
COOLR-SYN-0488,26.026,94.508801,2441.9,38.61,78.8,0.0203,26.84,dem_synthetic,simulated
COOLR-SYN-0489,23.597673,91.678705,909.3,17.78,231.18,-0.1017,186.76,dem_synthetic,simulated
COOLR-SYN-0490,26.625678,92.7984,1927.3,31.2,149.55,-0.0005,15.9,dem_synthetic,simulated
COOLR-SYN-0491,27.493038,95.075206,1472.9,41.46,48.23,-0.0596,12.66,dem_synthetic,simulated
COOLR-SYN-0492,23.508119,91.315061,252.5,21.74,184.19,-0.0244,356.88,dem_synthetic,simulated
COOLR-SYN-0493,26.456554,94.722241,2295.8,25.77,20.31,-0.0037,18.97,dem_synthetic,simulated
COOLR-SYN-0494,26.593476,94.760096,2941.0,45.49,336.93,0.0121,46.09,dem_synthetic,simulated
COOLR-SYN-0495,26.653341,94.081193,2497.8,39.79,141.11,0.0205,27.42,dem_synthetic,simulated
COOLR-SYN-0496,26.29703,94.039027,1721.0,42.85,324.89,-0.0609,28.74,dem_synthetic,simulated
COOLR-SYN-0497,23.683806,91.500256,944.7,25.3,243.64,-0.016,66.81,dem_synthetic,simulated
COOLR-SYN-0498,22.741724,92.894884,50.0,32.51,255.61,0.0066,27.72,dem_synthetic,simulated
COOLR-SYN-0499,23.474075,92.648513,811.1,31.72,359.18,-0.0662,127.31,dem_synthetic,simulated
COOLR-SYN-0500,24.822649,94.478323,1434.6,38.94,245.88,0.0745,12.63,dem_synthetic,simulated
COOLR-SYN-0501,25.299792,92.135895,2583.6,43.22,137.97,-0.0276,39.39,dem_synthetic,simulated
COOLR-SYN-0502,26.928579,92.955598,2033.6,36.07,55.67,-0.0244,167.48,dem_synthetic,simulated
COOLR-SYN-0503,25.940747,90.297207,667.6,32.78,284.46,-0.0145,24.49,dem_synthetic,simulated
COOLR-SYN-0504,27.518731,88.263437,3207.5,22.47,264.63,0.0497,13.07,dem_synthetic,simulated
COOLR-SYN-0505,26.203139,94.005398,3100.7,25.17,155.37,-0.0093,134.29,dem_synthetic,simulated
COOLR-SYN-0506,25.176526,92.117398,1954.1,30.15,179.9,-0.0097,58.61,dem_synthetic,simulated
COOLR-SYN-0507,25.307736,92.662364,2128.3,25.18,66.5,0.0157,99.38,dem_synthetic,simulated
COOLR-SYN-0508,22.739424,92.884072,565.4,19.88,97.72,0.0228,84.82,dem_synthetic,simulated
COOLR-SYN-0509,26.707017,93.293336,2364.5,21.16,245.64,0.0247,113.44,dem_synthetic,simulated
COOLR-SYN-0510,27.430881,91.707405,3321.7,40.26,225.95,0.0038,3.55,dem_synthetic,simulated
COOLR-SYN-0511,27.270764,94.973903,2726.0,23.5,126.41,0.1192,36.86,dem_synthetic,simulated
COOLR-SYN-0512,27.134176,95.15828,2073.1,33.74,350.11,0.0111,59.77,dem_synthetic,simulated
COOLR-SYN-0513,25.212854,92.2929,1277.8,19.96,221.73,-0.0366,103.11,dem_synthetic,simulated
COOLR-SYN-0514,27.425359,88.250326,2894.0,42.05,290.68,-0.0576,83.59,dem_synthetic,simulated
COOLR-SYN-0515,27.431546,88.345043,2877.7,38.39,58.06,0.0087,9.88,dem_synthetic,simulated
COOLR-SYN-0516,25.932075,93.824429,2859.8,24.47,112.0,-0.051,70.35,dem_synthetic,simulated
COOLR-SYN-0517,23.113458,92.585203,1431.9,29.15,49.61,-0.0233,11.17,dem_synthetic,simulated
COOLR-SYN-0518,23.191205,92.539695,165.4,23.67,185.06,0.0825,209.51,dem_synthetic,simulated
COOLR-SYN-0519,26.220613,94.112277,2275.4,31.09,94.37,0.05,229.87,dem_synthetic,simulated
COOLR-SYN-0520,26.184663,94.808357,2406.1,12.94,201.45,0.031,15.15,dem_synthetic,simulated
COOLR-SYN-0521,27.685934,91.787544,1948.5,40.84,236.42,0.0095,15.19,dem_synthetic,simulated
COOLR-SYN-0522,23.517835,92.59669,1109.5,28.94,94.3,-0.0106,7.31,dem_synthetic,simulated
COOLR-SYN-0523,26.695691,94.253949,1590.8,36.26,322.27,-0.0439,44.7,dem_synthetic,simulated
COOLR-SYN-0524,26.402602,94.502727,3857.5,33.4,181.21,-0.0847,1.55,dem_synthetic,simulated
COOLR-SYN-0525,23.753194,91.825613,213.3,18.71,239.69,0.0536,32.47,dem_synthetic,simulated
COOLR-SYN-0526,24.572596,93.683082,2071.8,30.89,310.41,0.0191,51.4,dem_synthetic,simulated
COOLR-SYN-0527,24.624899,94.390007,1459.7,34.03,32.75,-0.1012,30.52,dem_synthetic,simulated
COOLR-SYN-0528,23.60292,92.431931,50.0,28.17,140.44,0.0297,1.45,dem_synthetic,simulated
COOLR-SYN-0529,24.779391,94.043147,2047.6,30.9,221.17,-0.0155,2.63,dem_synthetic,simulated
COOLR-SYN-0530,27.531819,91.700023,3281.3,33.34,237.26,-0.0058,19.71,dem_synthetic,simulated
COOLR-SYN-0531,26.683657,93.982509,2764.3,35.01,34.2,-0.0021,51.85,dem_synthetic,simulated
COOLR-SYN-0532,27.760712,91.761075,3579.1,32.6,243.09,-0.1264,56.66,dem_synthetic,simulated
COOLR-SYN-0533,26.765342,94.110247,2483.8,27.15,27.36,0.0064,148.62,dem_synthetic,simulated
COOLR-SYN-0534,27.419989,95.311055,2507.6,40.47,186.16,0.0452,88.82,dem_synthetic,simulated
COOLR-SYN-0535,23.448768,92.324079,1331.2,22.3,128.44,0.0708,2.79,dem_synthetic,simulated
COOLR-SYN-0536,23.493399,91.771735,365.3,33.89,263.61,0.0129,84.39,dem_synthetic,simulated
COOLR-SYN-0537,23.429528,92.227148,50.0,23.43,35.09,0.0254,148.74,dem_synthetic,simulated
COOLR-SYN-0538,24.420344,93.718387,550.2,32.15,170.82,-0.0252,96.17,dem_synthetic,simulated
COOLR-SYN-0539,26.341869,93.935319,2278.9,44.58,306.36,0.0386,105.29,dem_synthetic,simulated
COOLR-SYN-0540,27.409343,95.020036,3633.9,24.38,240.79,-0.0899,78.63,dem_synthetic,simulated
COOLR-SYN-0541,26.1812,93.80042,1737.4,13.07,172.5,-0.0764,241.91,dem_synthetic,simulated
COOLR-SYN-0542,24.728373,94.218188,1366.6,42.29,102.55,0.0705,241.65,dem_synthetic,simulated
COOLR-SYN-0543,25.722035,91.068251,2384.1,29.27,224.37,-0.0824,102.55,dem_synthetic,simulated
COOLR-SYN-0544,26.214876,93.858994,2263.6,28.48,166.18,0.0853,96.64,dem_synthetic,simulated
COOLR-SYN-0545,26.309903,94.461864,2219.3,32.93,174.86,0.0381,24.26,dem_synthetic,simulated
COOLR-SYN-0546,22.724975,93.099528,662.0,31.27,275.38,0.0847,70.3,dem_synthetic,simulated
