event_id,latitude,longitude,ndvi,land_cover,data_source,data_quality
ISRO-2005-0919,24.818414,94.319907,0.226,grassland,sentinel2_synthetic,simulated
ISRO-2021-0920,25.737702,90.29448,0.304,agriculture,sentinel2_synthetic,simulated
ISRO-2009-0921,25.835046,90.498555,0.491,degraded_forest,sentinel2_synthetic,simulated
ISRO-2020-0922,25.212724,93.999108,0.627,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-0923,28.32861,94.662901,0.142,bare_soil,sentinel2_synthetic,simulated
ISRO-2000-0924,25.644826,91.024705,0.347,grassland,sentinel2_synthetic,simulated
ISRO-2003-0925,27.119159,93.177717,0.674,dense_forest,sentinel2_synthetic,simulated
ISRO-2011-0926,23.677386,91.210653,0.44,scrubland,sentinel2_synthetic,simulated
ISRO-2012-0927,27.055736,88.432494,-0.076,water,sentinel2_synthetic,simulated
ISRO-2003-0928,25.188817,94.080741,0.093,bare_soil,sentinel2_synthetic,simulated
ISRO-2016-0929,26.843363,93.246326,0.631,degraded_forest,sentinel2_synthetic,simulated
ISRO-2015-0930,26.317103,93.754832,0.64,dense_forest,sentinel2_synthetic,simulated
ISRO-2020-0931,24.659471,94.006972,0.379,degraded_forest,sentinel2_synthetic,simulated
ISRO-2009-0932,23.394575,92.569964,0.633,agriculture,sentinel2_synthetic,simulated
ISRO-2016-0933,25.653501,90.806754,0.331,scrubland,sentinel2_synthetic,simulated
ISRO-2021-0934,25.451741,90.156396,0.51,degraded_forest,sentinel2_synthetic,simulated
ISRO-2006-0935,24.780428,94.343653,0.795,dense_forest,sentinel2_synthetic,simulated
ISRO-2010-0936,25.708193,91.025064,0.337,scrubland,sentinel2_synthetic,simulated
ISRO-2002-0937,25.060826,92.323531,0.618,agriculture,sentinel2_synthetic,simulated
ISRO-2006-0938,23.801139,91.38088,0.417,scrubland,sentinel2_synthetic,simulated
ISRO-2011-0939,23.617783,91.832227,0.799,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-0940,25.499148,91.508168,0.561,degraded_forest,sentinel2_synthetic,simulated
ISRO-1999-0941,27.125899,88.281053,0.208,scrubland,sentinel2_synthetic,simulated
ISRO-2007-0942,26.036182,94.305454,0.628,dense_forest,sentinel2_synthetic,simulated
ISRO-2010-0943,23.561322,92.514633,0.693,dense_forest,sentinel2_synthetic,simulated
ISRO-2011-0944,25.202673,92.115974,0.752,dense_forest,sentinel2_synthetic,simulated
ISRO-2005-0945,23.560581,92.591538,0.66,dense_forest,sentinel2_synthetic,simulated
ISRO-2020-0946,27.396577,88.210156,0.647,agriculture,sentinel2_synthetic,simulated
ISRO-2020-0947,27.238335,93.075065,0.641,dense_forest,sentinel2_synthetic,simulated
ISRO-2020-0948,25.264026,90.759066,0.447,scrubland,sentinel2_synthetic,simulated
ISRO-2011-0949,24.438696,93.72286,0.777,dense_forest,sentinel2_synthetic,simulated
ISRO-2018-0950,27.355593,88.358099,0.056,built_up,sentinel2_synthetic,simulated
ISRO-2022-0951,27.842262,91.80631,0.235,grassland,sentinel2_synthetic,simulated
ISRO-2006-0952,24.698281,94.034176,0.269,grassland,sentinel2_synthetic,simulated
ISRO-2005-0953,25.492416,91.513104,0.235,agriculture,sentinel2_synthetic,simulated
ISRO-2008-0954,23.277613,91.823849,0.206,scrubland,sentinel2_synthetic,simulated
ISRO-2020-0955,23.838487,91.108164,0.377,agriculture,sentinel2_synthetic,simulated
ISRO-1998-0956,27.50749,95.113578,0.666,dense_forest,sentinel2_synthetic,simulated
ISRO-2005-0957,23.600128,91.759891,0.845,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-0958,26.638202,94.021194,0.85,dense_forest,sentinel2_synthetic,simulated
ISRO-2001-0959,25.275437,92.235804,0.728,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-0960,26.250785,94.683996,0.557,agriculture,sentinel2_synthetic,simulated
ISRO-2022-0961,24.8849,94.375843,0.806,dense_forest,sentinel2_synthetic,simulated
ISRO-2007-0962,23.634312,92.265859,0.474,agriculture,sentinel2_synthetic,simulated
ISRO-2005-0963,25.565126,91.205693,0.795,dense_forest,sentinel2_synthetic,simulated
ISRO-2008-0964,27.604737,91.640476,0.671,dense_forest,sentinel2_synthetic,simulated
ISRO-2008-0965,26.067886,94.386844,-0.056,water,sentinel2_synthetic,simulated
ISRO-2002-0966,25.181742,93.878391,0.275,scrubland,sentinel2_synthetic,simulated
ISRO-2013-0967,23.626018,91.377468,0.824,dense_forest,sentinel2_synthetic,simulated
ISRO-2016-0968,25.670178,90.095934,0.679,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-0969,26.541391,94.220725,0.256,scrubland,sentinel2_synthetic,simulated
ISRO-2020-0970,26.674366,94.162243,0.25,scrubland,sentinel2_synthetic,simulated
ISRO-2006-0971,27.521034,88.477355,0.515,degraded_forest,sentinel2_synthetic,simulated
ISRO-2022-0972,25.595709,92.476107,0.43,grassland,sentinel2_synthetic,simulated
ISRO-2003-0973,25.18682,93.950778,0.86,dense_forest,sentinel2_synthetic,simulated
ISRO-2007-0974,25.732567,92.796569,0.897,dense_forest,sentinel2_synthetic,simulated
ISRO-2002-0975,27.456215,88.46742,0.03,water,sentinel2_synthetic,simulated
ISRO-2002-0976,23.652086,91.527082,0.685,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-0977,25.865305,93.716472,0.365,scrubland,sentinel2_synthetic,simulated
ISRO-2011-0978,27.679664,92.036404,0.451,degraded_forest,sentinel2_synthetic,simulated
ISRO-2022-0979,25.553426,90.445138,0.644,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-0980,24.896589,94.45181,0.261,agriculture,sentinel2_synthetic,simulated
ISRO-2019-0981,23.684414,91.084932,0.305,agriculture,sentinel2_synthetic,simulated
ISRO-2003-0982,25.101593,94.1235,0.397,scrubland,sentinel2_synthetic,simulated
ISRO-2002-0983,25.271114,91.570794,0.371,scrubland,sentinel2_synthetic,simulated
ISRO-2016-0984,27.28205,94.958647,0.815,dense_forest,sentinel2_synthetic,simulated
ISRO-2004-0985,23.291751,91.620973,0.454,scrubland,sentinel2_synthetic,simulated
ISRO-2004-0986,26.764705,92.914706,0.656,dense_forest,sentinel2_synthetic,simulated
ISRO-2015-0987,25.579549,92.717747,0.599,agriculture,sentinel2_synthetic,simulated
ISRO-2012-0988,25.087021,92.329212,0.812,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-0989,25.343796,91.059405,0.621,dense_forest,sentinel2_synthetic,simulated
ISRO-2008-0990,26.386687,94.70024,0.457,scrubland,sentinel2_synthetic,simulated
ISRO-2014-0991,25.647138,90.456834,0.163,grassland,sentinel2_synthetic,simulated
ISRO-1998-0992,26.596426,94.098027,0.762,dense_forest,sentinel2_synthetic,simulated
ISRO-2003-0993,26.864423,92.85741,0.066,built_up,sentinel2_synthetic,simulated
ISRO-2012-0994,25.375453,91.216357,0.834,dense_forest,sentinel2_synthetic,simulated
ISRO-2020-0995,25.87927,94.06884,0.157,grassland,sentinel2_synthetic,simulated
ISRO-2001-0996,26.079719,94.595554,0.834,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-0997,27.071415,88.668495,0.131,built_up,sentinel2_synthetic,simulated
ISRO-2018-0998,27.529176,88.801548,0.726,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-0999,23.250994,92.922477,0.764,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-1000,25.681982,92.477752,0.276,agriculture,sentinel2_synthetic,simulated
ISRO-2011-1001,23.698865,91.489029,0.62,degraded_forest,sentinel2_synthetic,simulated
ISRO-2019-1002,24.543952,94.132964,0.623,degraded_forest,sentinel2_synthetic,simulated
ISRO-2017-1003,25.604936,90.915511,0.455,scrubland,sentinel2_synthetic,simulated
ISRO-2004-1004,24.993554,94.043508,0.048,built_up,sentinel2_synthetic,simulated
ISRO-2012-1005,26.909664,92.750546,0.661,agriculture,sentinel2_synthetic,simulated
ISRO-2002-1006,25.655311,90.470133,0.394,degraded_forest,sentinel2_synthetic,simulated
ISRO-2011-1007,26.196092,93.846613,0.552,degraded_forest,sentinel2_synthetic,simulated
ISRO-2012-1008,27.502314,91.904814,0.606,degraded_forest,sentinel2_synthetic,simulated
ISRO-2021-1009,24.828298,93.913749,0.314,scrubland,sentinel2_synthetic,simulated
ISRO-2003-1010,23.474563,91.842347,0.111,bare_soil,sentinel2_synthetic,simulated
ISRO-2003-1011,23.457632,92.488454,0.473,degraded_forest,sentinel2_synthetic,simulated
ISRO-2009-1012,25.501021,90.21957,0.718,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-1013,25.014498,94.07606,0.561,degraded_forest,sentinel2_synthetic,simulated
ISRO-2015-1014,26.263064,94.07998,0.641,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-1015,27.313878,88.113433,0.297,scrubland,sentinel2_synthetic,simulated
ISRO-2007-1016,24.839372,94.50525,0.656,dense_forest,sentinel2_synthetic,simulated
ISRO-2013-1017,26.47006,94.274871,0.792,dense_forest,sentinel2_synthetic,simulated
ISRO-2011-1018,25.872095,94.034896,0.577,degraded_forest,sentinel2_synthetic,simulated
ISRO-2013-1019,26.541783,93.877856,0.389,grassland,sentinel2_synthetic,simulated
ISRO-2012-1020,23.892825,92.561957,0.441,degraded_forest,sentinel2_synthetic,simulated
ISRO-2007-1021,23.726498,92.366256,0.515,degraded_forest,sentinel2_synthetic,simulated
ISRO-2003-1022,27.14643,88.532339,0.37,degraded_forest,sentinel2_synthetic,simulated
ISRO-2013-1023,23.735834,92.51975,0.442,scrubland,sentinel2_synthetic,simulated
ISRO-2007-1024,25.714302,90.936947,0.092,bare_soil,sentinel2_synthetic,simulated
ISRO-2000-1025,28.312296,94.901961,0.447,degraded_forest,sentinel2_synthetic,simulated
ISRO-1998-1026,25.640452,91.279573,0.426,grassland,sentinel2_synthetic,simulated
ISRO-2013-1027,27.530468,88.564317,0.134,bare_soil,sentinel2_synthetic,simulated
ISRO-2019-1028,26.236991,94.457207,0.46,scrubland,sentinel2_synthetic,simulated
ISRO-2004-1029,26.318777,94.299048,0.619,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-1030,23.453929,92.896868,0.14,built_up,sentinel2_synthetic,simulated
ISRO-1999-1031,27.428986,88.547299,0.395,agriculture,sentinel2_synthetic,simulated
ISRO-2007-1032,25.076151,92.047329,0.815,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1033,25.37475,91.129744,0.261,scrubland,sentinel2_synthetic,simulated
ISRO-2014-1034,24.032271,91.517056,0.477,degraded_forest,sentinel2_synthetic,simulated
ISRO-2022-1035,25.513069,91.283454,0.571,degraded_forest,sentinel2_synthetic,simulated
ISRO-2009-1036,25.546604,90.946672,0.804,dense_forest,sentinel2_synthetic,simulated
ISRO-2006-1037,27.974896,94.821431,0.795,dense_forest,sentinel2_synthetic,simulated
ISRO-2014-1038,27.388858,88.151204,0.499,scrubland,sentinel2_synthetic,simulated
ISRO-2016-1039,26.309717,94.095876,0.477,degraded_forest,sentinel2_synthetic,simulated
ISRO-1998-1040,25.304152,91.252361,0.452,scrubland,sentinel2_synthetic,simulated
ISRO-1998-1041,23.522082,91.381684,0.521,degraded_forest,sentinel2_synthetic,simulated
ISRO-2018-1042,23.687826,92.345886,0.89,dense_forest,sentinel2_synthetic,simulated
ISRO-2018-1043,25.904762,93.850134,-0.042,water,sentinel2_synthetic,simulated
ISRO-2018-1044,25.705329,90.363497,0.491,degraded_forest,sentinel2_synthetic,simulated
ISRO-2018-1045,26.049806,94.512729,0.469,scrubland,sentinel2_synthetic,simulated
ISRO-2002-1046,26.500504,94.692308,0.359,scrubland,sentinel2_synthetic,simulated
ISRO-2006-1047,25.508525,90.260967,0.549,degraded_forest,sentinel2_synthetic,simulated
ISRO-2016-1048,26.668202,94.15457,0.792,dense_forest,sentinel2_synthetic,simulated
ISRO-2002-1049,23.342926,92.936677,0.333,scrubland,sentinel2_synthetic,simulated
ISRO-2009-1050,24.900701,94.180431,0.684,dense_forest,sentinel2_synthetic,simulated
ISRO-2010-1051,24.834727,94.14413,0.379,degraded_forest,sentinel2_synthetic,simulated
ISRO-2020-1052,27.590508,88.492876,0.508,agriculture,sentinel2_synthetic,simulated
ISRO-2021-1053,23.878411,92.416957,0.849,dense_forest,sentinel2_synthetic,simulated
ISRO-2006-1054,27.025736,93.145019,0.226,scrubland,sentinel2_synthetic,simulated
ISRO-2020-1055,25.072641,94.231536,0.505,agriculture,sentinel2_synthetic,simulated
ISRO-2017-1056,26.103896,94.410747,0.09,bare_soil,sentinel2_synthetic,simulated
ISRO-2000-1057,26.246127,94.120951,0.568,degraded_forest,sentinel2_synthetic,simulated
ISRO-2021-1058,25.596311,91.477863,0.695,dense_forest,sentinel2_synthetic,simulated
ISRO-2014-1059,26.501838,94.144861,0.858,dense_forest,sentinel2_synthetic,simulated
ISRO-2008-1060,27.06278,88.49151,0.305,scrubland,sentinel2_synthetic,simulated
ISRO-1998-1061,27.137125,95.363477,0.618,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1062,26.204383,93.753513,0.037,bare_soil,sentinel2_synthetic,simulated
ISRO-2001-1063,27.807164,91.828331,0.442,degraded_forest,sentinel2_synthetic,simulated
ISRO-2015-1064,24.389683,93.934657,0.452,degraded_forest,sentinel2_synthetic,simulated
ISRO-2010-1065,26.530012,94.647014,0.784,dense_forest,sentinel2_synthetic,simulated
ISRO-2013-1066,25.232842,92.333818,0.114,built_up,sentinel2_synthetic,simulated
ISRO-2016-1067,23.682358,91.371027,0.718,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-1068,27.52446,88.406094,0.644,dense_forest,sentinel2_synthetic,simulated
ISRO-2006-1069,27.302152,88.722968,0.605,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1070,25.605096,92.845887,0.128,bare_soil,sentinel2_synthetic,simulated
ISRO-2005-1071,27.071916,88.483548,0.732,dense_forest,sentinel2_synthetic,simulated
ISRO-2015-1072,27.447019,88.663952,0.601,dense_forest,sentinel2_synthetic,simulated
ISRO-1998-1073,23.580007,92.560865,0.819,dense_forest,sentinel2_synthetic,simulated
ISRO-2019-1074,25.430963,90.820079,0.434,agriculture,sentinel2_synthetic,simulated
ISRO-2019-1075,24.478254,93.688494,0.829,dense_forest,sentinel2_synthetic,simulated
ISRO-2011-1076,27.275297,88.299479,0.755,dense_forest,sentinel2_synthetic,simulated
ISRO-2004-1077,22.731185,92.627257,0.413,scrubland,sentinel2_synthetic,simulated
ISRO-2012-1078,26.593,93.839019,0.572,degraded_forest,sentinel2_synthetic,simulated
ISRO-2006-1079,23.474644,92.401169,0.319,grassland,sentinel2_synthetic,simulated
ISRO-1998-1080,24.868552,94.203907,0.738,dense_forest,sentinel2_synthetic,simulated
ISRO-2005-1081,27.244806,92.7787,0.649,dense_forest,sentinel2_synthetic,simulated
ISRO-2009-1082,24.572432,93.811161,0.667,dense_forest,sentinel2_synthetic,simulated
ISRO-2002-1083,26.99549,93.031914,0.566,agriculture,sentinel2_synthetic,simulated
ISRO-1999-1084,27.578275,88.378439,0.202,agriculture,sentinel2_synthetic,simulated
ISRO-2022-1085,23.241143,92.513667,0.438,degraded_forest,sentinel2_synthetic,simulated
ISRO-2001-1086,26.454111,92.938438,0.482,agriculture,sentinel2_synthetic,simulated
ISRO-1998-1087,26.562607,92.802996,0.221,grassland,sentinel2_synthetic,simulated
ISRO-2001-1088,26.429253,94.032653,0.893,dense_forest,sentinel2_synthetic,simulated
ISRO-2009-1089,25.360015,91.214314,0.723,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1090,24.607837,93.651972,0.372,grassland,sentinel2_synthetic,simulated
ISRO-2018-1091,24.996481,94.213977,0.275,agriculture,sentinel2_synthetic,simulated
ISRO-2001-1092,27.231619,95.061677,0.695,agriculture,sentinel2_synthetic,simulated
ISRO-2011-1093,26.417581,94.14248,0.519,degraded_forest,sentinel2_synthetic,simulated
ISRO-2012-1094,27.450741,88.497033,0.671,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1095,26.464526,94.518647,0.267,agriculture,sentinel2_synthetic,simulated
ISRO-2012-1096,27.000808,88.18496,0.766,dense_forest,sentinel2_synthetic,simulated
ISRO-2012-1097,27.089534,95.001451,0.349,scrubland,sentinel2_synthetic,simulated
ISRO-2009-1098,25.64904,91.183181,0.706,dense_forest,sentinel2_synthetic,simulated
ISRO-2016-1099,25.165556,92.158027,0.39,degraded_forest,sentinel2_synthetic,simulated
ISRO-2006-1100,26.52217,92.829745,0.829,dense_forest,sentinel2_synthetic,simulated
ISRO-2002-1101,26.290053,92.613907,0.43,scrubland,sentinel2_synthetic,simulated
ISRO-2020-1102,25.690215,92.861508,0.659,agriculture,sentinel2_synthetic,simulated
ISRO-2019-1103,25.646236,91.137899,0.231,agriculture,sentinel2_synthetic,simulated
ISRO-2019-1104,23.687923,91.71067,0.892,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-1105,25.734,90.245055,0.695,agriculture,sentinel2_synthetic,simulated
ISRO-2002-1106,27.418698,91.623682,0.797,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1107,26.738261,93.94548,0.571,degraded_forest,sentinel2_synthetic,simulated
ISRO-2020-1108,26.328374,93.776608,0.834,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-1109,27.58649,91.595166,0.548,agriculture,sentinel2_synthetic,simulated
ISRO-1998-1110,26.236999,93.661329,0.047,bare_soil,sentinel2_synthetic,simulated
ISRO-2016-1111,27.218672,93.067161,0.426,degraded_forest,sentinel2_synthetic,simulated
ISRO-2017-1112,27.06803,88.741795,0.729,dense_forest,sentinel2_synthetic,simulated
ISRO-2003-1113,25.601395,90.209718,0.849,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-1114,25.269461,91.35341,0.577,degraded_forest,sentinel2_synthetic,simulated
ISRO-2013-1115,25.452803,92.665652,0.391,scrubland,sentinel2_synthetic,simulated
ISRO-2008-1116,25.423614,91.853498,0.032,built_up,sentinel2_synthetic,simulated
ISRO-2007-1117,27.2253,88.655258,0.184,grassland,sentinel2_synthetic,simulated
ISRO-2003-1118,23.558905,91.268631,0.882,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1119,27.597688,88.176646,0.688,agriculture,sentinel2_synthetic,simulated
ISRO-2006-1120,25.534875,92.087371,0.319,agriculture,sentinel2_synthetic,simulated
ISRO-2004-1121,24.437617,94.003174,0.629,dense_forest,sentinel2_synthetic,simulated
ISRO-2020-1122,26.217173,94.682982,0.568,degraded_forest,sentinel2_synthetic,simulated
ISRO-1998-1123,27.509431,95.308434,0.352,degraded_forest,sentinel2_synthetic,simulated
ISRO-2012-1124,25.42429,91.990489,0.75,dense_forest,sentinel2_synthetic,simulated
ISRO-2001-1125,27.232715,88.564097,0.406,scrubland,sentinel2_synthetic,simulated
ISRO-2019-1126,26.073028,94.494482,0.418,scrubland,sentinel2_synthetic,simulated
ISRO-2015-1127,27.266117,88.374371,0.616,dense_forest,sentinel2_synthetic,simulated
ISRO-2014-1128,26.445963,94.305555,0.404,scrubland,sentinel2_synthetic,simulated
ISRO-2016-1129,27.312004,88.730465,0.025,built_up,sentinel2_synthetic,simulated
ISRO-2007-1130,25.493756,92.081217,0.652,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-1131,27.019655,88.232418,0.637,dense_forest,sentinel2_synthetic,simulated
ISRO-2022-1132,24.946493,93.894598,0.894,dense_forest,sentinel2_synthetic,simulated
ISRO-2013-1133,25.747461,90.766641,0.783,dense_forest,sentinel2_synthetic,simulated
ISRO-2002-1134,25.451565,91.329323,0.331,grassland,sentinel2_synthetic,simulated
ISRO-2014-1135,23.788437,92.620658,0.774,dense_forest,sentinel2_synthetic,simulated
ISRO-2009-1136,26.230309,94.508708,0.386,agriculture,sentinel2_synthetic,simulated
ISRO-2011-1137,27.562249,91.881081,0.395,degraded_forest,sentinel2_synthetic,simulated
ISRO-2009-1138,27.243793,88.62832,0.124,built_up,sentinel2_synthetic,simulated
ISRO-2016-1139,25.814535,90.15076,0.123,built_up,sentinel2_synthetic,simulated
ISRO-2010-1140,26.487263,93.966832,0.649,dense_forest,sentinel2_synthetic,simulated
ISRO-2013-1141,23.63001,92.886084,0.697,agriculture,sentinel2_synthetic,simulated
ISRO-2005-1142,24.574784,93.696821,0.761,dense_forest,sentinel2_synthetic,simulated
ISRO-2010-1143,27.362626,95.107834,0.708,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-1144,25.80905,90.169219,0.025,water,sentinel2_synthetic,simulated
ISRO-2011-1145,23.936176,92.485009,0.467,degraded_forest,sentinel2_synthetic,simulated
ISRO-2006-1146,28.282915,94.789323,0.633,degraded_forest,sentinel2_synthetic,simulated
ISRO-2002-1147,27.101558,88.135592,0.737,dense_forest,sentinel2_synthetic,simulated
ISRO-2010-1148,27.297685,95.336699,0.435,agriculture,sentinel2_synthetic,simulated
ISRO-2016-1149,26.742523,94.323024,0.396,grassland,sentinel2_synthetic,simulated
ISRO-2011-1150,23.679247,91.293338,0.517,degraded_forest,sentinel2_synthetic,simulated
ISRO-2002-1151,25.53119,92.073472,0.723,dense_forest,sentinel2_synthetic,simulated
ISRO-2004-1152,25.622569,92.922737,0.421,scrubland,sentinel2_synthetic,simulated
ISRO-2022-1153,27.446409,88.442099,0.364,scrubland,sentinel2_synthetic,simulated
ISRO-1999-1154,24.962885,94.648649,0.351,scrubland,sentinel2_synthetic,simulated
ISRO-2012-1155,26.504669,94.507981,0.246,agriculture,sentinel2_synthetic,simulated
ISRO-2005-1156,27.596818,91.56448,0.416,agriculture,sentinel2_synthetic,simulated
ISRO-2013-1157,24.664308,93.770841,0.763,dense_forest,sentinel2_synthetic,simulated
ISRO-2011-1158,25.000006,94.345975,0.897,dense_forest,sentinel2_synthetic,simulated
ISRO-2001-1159,24.607227,93.884869,0.159,built_up,sentinel2_synthetic,simulated
ISRO-2021-1160,23.860674,91.350438,0.89,dense_forest,sentinel2_synthetic,simulated
ISRO-2021-1161,25.94595,90.288201,-0.068,water,sentinel2_synthetic,simulated
ISRO-2008-1162,23.589765,91.25262,0.787,dense_forest,sentinel2_synthetic,simulated
ISRO-2000-1163,26.717021,94.076146,0.895,dense_forest,sentinel2_synthetic,simulated
ISRO-1998-1164,24.982699,94.271902,0.889,dense_forest,sentinel2_synthetic,simulated
ISRO-2004-1165,27.335678,95.035861,0.201,grassland,sentinel2_synthetic,simulated
ISRO-2016-1166,26.89123,92.817821,0.346,grassland,sentinel2_synthetic,simulated
ISRO-1999-1167,25.550584,91.061932,0.341,grassland,sentinel2_synthetic,simulated
ISRO-2008-1168,24.524129,93.93928,0.745,dense_forest,sentinel2_synthetic,simulated
ISRO-2013-1169,26.238524,94.449817,0.679,dense_forest,sentinel2_synthetic,simulated
ISRO-2006-1170,23.813442,92.593033,0.5,scrubland,sentinel2_synthetic,simulated
ISRO-2004-1171,26.473487,94.065313,0.682,dense_forest,sentinel2_synthetic,simulated
ISRO-2017-1172,23.935423,91.494254,0.867,dense_forest,sentinel2_synthetic,simulated
ISRO-2022-1173,25.537339,90.217779,0.756,dense_forest,sentinel2_synthetic,simulated
ISRO-2009-1174,27.607313,91.993341,0.006,water,sentinel2_synthetic,simulated
ISRO-2011-1175,25.355588,92.820678,0.687,dense_forest,sentinel2_synthetic,simulated
ISRO-2014-1176,26.481101,92.812582,0.575,agriculture,sentinel2_synthetic,simulated
ISRO-2015-1177,24.572999,93.821124,0.507,degraded_forest,sentinel2_synthetic,simulated
ISRO-2008-1178,26.418413,94.713864,0.219,scrubland,sentinel2_synthetic,simulated
ISRO-2013-1179,26.240712,93.719055,0.697,agriculture,sentinel2_synthetic,simulated
ISRO-2012-1180,26.477259,94.135963,0.607,degraded_forest,sentinel2_synthetic,simulated
ISRO-2012-1181,26.62416,92.902758,0.607,dense_forest,sentinel2_synthetic,simulated
ISRO-2004-1182,25.423941,92.921091,0.528,agriculture,sentinel2_synthetic,simulated
ISRO-2003-1183,23.239489,92.743397,0.554,degraded_forest,sentinel2_synthetic,simulated
ISRO-2022-1184,24.667805,94.250657,0.081,bare_soil,sentinel2_synthetic,simulated
ISRO-1998-1185,26.191207,92.732434,0.464,degraded_forest,sentinel2_synthetic,simulated
ISRO-2022-1186,23.72888,91.54953,0.286,grassland,sentinel2_synthetic,simulated
ISRO-2021-1187,27.202338,92.948336,0.892,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-1188,26.103997,94.938476,0.031,bare_soil,sentinel2_synthetic,simulated
ISRO-2012-1189,23.862769,91.335203,0.598,agriculture,sentinel2_synthetic,simulated
ISRO-2004-1190,27.153694,92.837946,0.454,degraded_forest,sentinel2_synthetic,simulated
ISRO-2020-1191,27.563766,88.165892,0.605,degraded_forest,sentinel2_synthetic,simulated
ISRO-2018-1192,25.381159,91.020742,0.504,agriculture,sentinel2_synthetic,simulated
ISRO-2019-1193,24.867913,94.20374,0.495,degraded_forest,sentinel2_synthetic,simulated
ISRO-2012-1194,27.487519,91.887236,0.396,grassland,sentinel2_synthetic,simulated
ISRO-2013-1195,26.201544,92.62305,0.282,agriculture,sentinel2_synthetic,simulated
ISRO-2014-1196,22.720087,92.578669,0.636,dense_forest,sentinel2_synthetic,simulated
ISRO-1999-1197,25.466156,91.210206,0.818,dense_forest,sentinel2_synthetic,simulated
ISRO-2001-1198,23.491191,92.509978,0.863,dense_forest,sentinel2_synthetic,simulated
ISRO-2018-1199,23.677063,91.51305,0.222,grassland,sentinel2_synthetic,simulated
ISRO-2020-1200,27.368655,95.196653,0.431,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0001,23.839055,91.30715,0.745,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0002,25.732707,90.280514,0.365,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0003,25.262163,91.310009,0.605,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0004,26.179193,94.821555,0.857,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0005,27.359479,88.693411,0.615,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0006,27.857116,94.467878,0.512,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0007,25.199104,91.94177,0.174,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0008,26.167711,94.946664,0.854,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0009,25.346182,91.122756,0.47,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0010,27.09322,93.12341,0.623,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0011,26.352878,93.938236,-0.079,water,sentinel2_synthetic,simulated
COOLR-SYN-0012,25.995842,90.512315,0.361,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0013,24.583995,94.123938,0.9,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0014,27.447858,88.300629,0.157,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0015,26.354805,94.009372,0.454,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0016,23.579625,91.225923,0.69,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0017,26.267916,92.798373,0.55,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0018,25.268988,92.868275,0.787,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0019,25.353371,92.802101,0.724,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0020,25.316211,91.99994,0.734,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0021,27.56998,91.608479,0.092,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0022,27.00684,88.828015,0.724,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0023,25.731431,91.275015,0.69,dense_forest,sentinel2_synthetic,simulated
