event_id,latitude,longitude,date,year,state,district,event_type,trigger,severity,inventory_type,data_source,data_quality,source_citation,license
ISRO-2022-1035,25.513069,91.283454,2022-07-11,2022,Assam,Kamrup,translational_slide,monsoonal_rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1036,25.546604,90.946672,2009-04-14,2009,Meghalaya,West Khasi Hills,debris_flow,rain_and_snowmelt,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1037,27.974896,94.821431,2006-07-26,2006,Arunachal Pradesh,Upper Siang,rotational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-1038,27.388858,88.151204,2014-09-10,2014,Sikkim,North Sikkim,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1039,26.309717,94.095876,2016-07-19,2016,Nagaland,Dimapur,mudflow,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1040,25.304152,91.252361,1998-11-15,1998,Assam,Kamrup,translational_slide,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1041,23.522082,91.381684,1998-10-26,1998,Tripura,Gomati,mudflow,human_activity,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-1042,23.687826,92.345886,2018-04-18,2018,Mizoram,Champhai,debris_flow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-1043,25.904762,93.850134,2018-05-20,2018,Assam,Karbi Anglong,rockfall,human_activity,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-1044,25.705329,90.363497,2018-02-04,2018,Meghalaya,South Garo Hills,translational_slide,monsoonal_rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-1045,26.049806,94.512729,2018-09-22,2018,Nagaland,Kohima,rotational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-1046,26.500504,94.692308,2002-08-11,2002,Nagaland,Mokokchung,mudflow,rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1047,25.508525,90.260967,2006-06-15,2006,Meghalaya,South Garo Hills,rockfall,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1048,26.668202,94.15457,2016-08-12,2016,Assam,Dima Hasao,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-1049,23.342926,92.936677,2002-07-16,2002,Mizoram,Aizawl,debris_flow,human_activity,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1050,24.900701,94.180431,2009-08-15,2009,Manipur,Senapati,mudflow,monsoonal_rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-1051,24.834727,94.14413,2010-12-23,2010,Manipur,Chandel,rockfall,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-1052,27.590508,88.492876,2020-08-14,2020,Sikkim,North Sikkim,rockfall,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-1053,23.878411,92.416957,2021-06-03,2021,Mizoram,Champhai,rotational_slide,human_activity,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1054,27.025736,93.145019,2006-12-07,2006,Arunachal Pradesh,Papum Pare,debris_flow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-1055,25.072641,94.231536,2020-07-22,2020,Manipur,Chandel,rotational_slide,monsoonal_rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1056,26.103896,94.410747,2017-10-12,2017,Nagaland,Kohima,debris_flow,rain_and_snowmelt,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-1057,26.246127,94.120951,2000-05-03,2000,Assam,Karbi Anglong,rotational_slide,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-1058,25.596311,91.477863,2021-11-15,2021,Assam,Kamrup,rotational_slide,human_activity,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-1059,26.501838,94.144861,2014-08-14,2014,Assam,Dima Hasao,rockfall,rain_and_snowmelt,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-1060,27.06278,88.49151,2008-10-07,2008,Sikkim,East Sikkim,debris_flow,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1061,27.137125,95.363477,1998-09-15,1998,Arunachal Pradesh,Lohit,rotational_slide,monsoonal_rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1062,26.204383,93.753513,2017-07-26,2017,Assam,Karbi Anglong,mudflow,human_activity,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-1063,27.807164,91.828331,2001-01-01,2001,Arunachal Pradesh,Tawang,translational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-1064,24.389683,93.934657,2015-12-07,2015,Manipur,Ukhrul,rockfall,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-1065,26.530012,94.647014,2010-11-16,2010,Nagaland,Mokokchung,mudflow,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-1066,25.232842,92.333818,2013-05-12,2013,Meghalaya,East Khasi Hills,debris_flow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1067,23.682358,91.371027,2016-06-02,2016,Tripura,West Tripura,debris_flow,unknown,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-1068,27.52446,88.406094,2000-06-07,2000,Sikkim,East Sikkim,rockfall,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1069,27.302152,88.722968,2006-09-15,2006,Sikkim,East Sikkim,rockfall,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1070,25.605096,92.845887,2017-09-04,2017,Assam,Cachar,rotational_slide,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-1071,27.071916,88.483548,2005-07-07,2005,Sikkim,West Sikkim,translational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-1072,27.447019,88.663952,2015-10-26,2015,Sikkim,East Sikkim,rotational_slide,monsoonal_rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1073,23.580007,92.560865,1998-08-05,1998,Mizoram,Champhai,rockfall,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-1074,25.430963,90.820079,2019-08-12,2019,Meghalaya,West Khasi Hills,debris_flow,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-1075,24.478254,93.688494,2019-09-21,2019,Manipur,Ukhrul,translational_slide,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-1076,27.275297,88.299479,2011-09-27,2011,Sikkim,North Sikkim,mudflow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-1077,22.731185,92.627257,2004-08-20,2004,Mizoram,Lunglei,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-1078,26.593,93.839019,2012-12-20,2012,Nagaland,Dimapur,debris_flow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1079,23.474644,92.401169,2006-07-25,2006,Mizoram,Champhai,rockfall,earthquake,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1080,24.868552,94.203907,1998-06-13,1998,Manipur,Senapati,debris_flow,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-1081,27.244806,92.7787,2005-07-09,2005,Arunachal Pradesh,Papum Pare,translational_slide,human_activity,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1082,24.572432,93.811161,2009-12-26,2009,Manipur,Ukhrul,rockfall,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-1083,26.99549,93.031914,2002-06-12,2002,Arunachal Pradesh,Papum Pare,mudflow,monsoonal_rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-1084,27.578275,88.378439,1999-08-19,1999,Sikkim,North Sikkim,debris_flow,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-1085,23.241143,92.513667,2022-09-20,2022,Mizoram,Aizawl,mudflow,unknown,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-1086,26.454111,92.938438,2001-06-24,2001,Arunachal Pradesh,East Kameng,rotational_slide,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1087,26.562607,92.802996,1998-01-09,1998,Arunachal Pradesh,East Kameng,debris_flow,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-1088,26.429253,94.032653,2001-06-04,2001,Assam,Dima Hasao,rotational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1089,25.360015,91.214314,2009-02-02,2009,Assam,Kamrup,translational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1090,24.607837,93.651972,2017-06-01,2017,Manipur,Ukhrul,debris_flow,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-1091,24.996481,94.213977,2018-08-21,2018,Manipur,Chandel,mudflow,monsoonal_rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-1092,27.231619,95.061677,2001-07-15,2001,Arunachal Pradesh,Lohit,mudflow,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-1093,26.417581,94.14248,2011-01-18,2011,Nagaland,Dimapur,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-1094,27.450741,88.497033,2012-09-24,2012,Sikkim,North Sikkim,rotational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1095,26.464526,94.518647,2017-06-07,2017,Nagaland,Mokokchung,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-1096,27.000808,88.18496,2012-07-18,2012,Sikkim,West Sikkim,debris_flow,unknown,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-1097,27.089534,95.001451,2012-09-27,2012,Arunachal Pradesh,Lohit,debris_flow,human_activity,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1098,25.64904,91.183181,2009-08-07,2009,Meghalaya,West Khasi Hills,rotational_slide,monsoonal_rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1099,25.165556,92.158027,2016-07-18,2016,Meghalaya,East Khasi Hills,mudflow,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1100,26.52217,92.829745,2006-08-17,2006,Arunachal Pradesh,East Kameng,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-1101,26.290053,92.613907,2002-09-06,2002,Arunachal Pradesh,East Kameng,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-1102,25.690215,92.861508,2020-08-27,2020,Assam,Cachar,rotational_slide,monsoonal_rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-1103,25.646236,91.137899,2019-07-25,2019,Meghalaya,West Khasi Hills,translational_slide,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-1104,23.687923,91.71067,2019-06-26,2019,Tripura,Gomati,debris_flow,rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-1105,25.734,90.245055,2000-08-03,2000,Meghalaya,South Garo Hills,mudflow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-1106,27.418698,91.623682,2002-09-17,2002,Arunachal Pradesh,Tawang,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1107,26.738261,93.94548,2017-05-05,2017,Nagaland,Dimapur,rockfall,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-1108,26.328374,93.776608,2020-06-06,2020,Assam,Karbi Anglong,mudflow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-1109,27.58649,91.595166,1999-07-11,1999,Arunachal Pradesh,Tawang,translational_slide,earthquake,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1110,26.236999,93.661329,1998-10-09,1998,Assam,Karbi Anglong,translational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1111,27.218672,93.067161,2016-08-01,2016,Arunachal Pradesh,Papum Pare,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1112,27.06803,88.741795,2017-09-20,2017,Sikkim,East Sikkim,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-1113,25.601395,90.209718,2003-06-05,2003,Meghalaya,South Garo Hills,debris_flow,unknown,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-1114,25.269461,91.35341,2021-07-22,2021,Assam,Kamrup,mudflow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-1115,25.452803,92.665652,2013-08-08,2013,Assam,Cachar,debris_flow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-1116,25.423614,91.853498,2008-07-10,2008,Meghalaya,East Khasi Hills,rockfall,unknown,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-1117,27.2253,88.655258,2007-05-08,2007,Sikkim,East Sikkim,translational_slide,rain,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-1118,23.558905,91.268631,2003-05-26,2003,Tripura,West Tripura,rockfall,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-1119,27.597688,88.176646,2017-07-20,2017,Sikkim,North Sikkim,rockfall,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-1120,25.534875,92.087371,2006-09-11,2006,Meghalaya,East Khasi Hills,rotational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-1121,24.437617,94.003174,2004-07-16,2004,Manipur,Ukhrul,mudflow,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-1122,26.217173,94.682982,2020-10-11,2020,Nagaland,Kohima,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-1123,27.509431,95.308434,1998-08-17,1998,Arunachal Pradesh,Lohit,rockfall,human_activity,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-1124,25.42429,91.990489,2012-02-27,2012,Meghalaya,East Khasi Hills,debris_flow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-1125,27.232715,88.564097,2001-10-26,2001,Sikkim,East Sikkim,debris_flow,monsoonal_rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-1126,26.073028,94.494482,2019-01-01,2019,Nagaland,Kohima,mudflow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-1127,27.266117,88.374371,2015-11-19,2015,Sikkim,North Sikkim,rockfall,monsoonal_rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-1128,26.445963,94.305555,2014-07-23,2014,Assam,Dima Hasao,translational_slide,monsoonal_rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1129,27.312004,88.730465,2016-02-23,2016,Sikkim,East Sikkim,rockfall,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-1130,25.493756,92.081217,2007-11-08,2007,Meghalaya,East Khasi Hills,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-1131,27.019655,88.232418,2000-07-17,2000,Sikkim,West Sikkim,rotational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-1132,24.946493,93.894598,2022-11-16,2022,Manipur,Chandel,rockfall,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-1133,25.747461,90.766641,2013-10-23,2013,Meghalaya,West Khasi Hills,rotational_slide,rain_and_snowmelt,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-1134,25.451565,91.329323,2002-09-17,2002,Assam,Kamrup,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-1135,23.788437,92.620658,2014-10-04,2014,Mizoram,Champhai,translational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1136,26.230309,94.508708,2009-02-06,2009,Nagaland,Mokokchung,rotational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-1137,27.562249,91.881081,2011-05-15,2011,Arunachal Pradesh,Tawang,debris_flow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-1138,27.243793,88.62832,2009-07-27,2009,Sikkim,East Sikkim,debris_flow,rain_and_snowmelt,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-1139,25.814535,90.15076,2016-10-13,2016,Meghalaya,South Garo Hills,translational_slide,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-1140,26.487263,93.966832,2010-05-23,2010,Nagaland,Dimapur,mudflow,human_activity,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-1141,23.63001,92.886084,2013-10-10,2013,Mizoram,Aizawl,translational_slide,rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-1142,24.574784,93.696821,2005-07-20,2005,Manipur,Ukhrul,debris_flow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-1143,27.362626,95.107834,2010-07-04,2010,Arunachal Pradesh,Lohit,translational_slide,rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-1144,25.80905,90.169219,1999-07-13,1999,Meghalaya,South Garo Hills,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-1145,23.936176,92.485009,2011-07-25,2011,Mizoram,Champhai,rockfall,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
